,stcode,설립유형,총_대기율,staff_score,capacity_score,safety_score,service_score,affordability_score,final_score,기관명,주소_정제,위도,경도
0,11110000011,국공립,67,0.37925,0.0536666666666666,0.5345,0.25,1.0,0.4434833333333333,삼청어린이집,서울특별시 종로구 삼청로7길 26,37.5840284,126.9804953
1,11110000012,사회복지법인,0,0.27425,0.14,0.6375,0.021,0.396,0.29375,창신어린이집,서울특별시 종로구 창신5길 22,37.57360468,127.0120168
2,11110000013,국공립,53,0.34875,0.1443333333333333,0.5974999999999999,0.011,0.861,0.3925166666666666,아동회관어린이집,서울특별시 종로구 지봉로13길 14 아동회관어린이집,37.5785618,127.0146045
3,11110000014,국공립,111,0.3745,0.1746666666666666,0.6375,0.173,0.687,0.4093333333333334,부암어린이집,서울특별시 종로구 세검정로6다길 10-7,37.6015483,126.9630897
4,11110000015,국공립,13,0.26575,0.077,0.6285000000000001,0.03525,0.409,0.2831,낙산어린이집,서울특별시 종로구 창신길 210-11 낙산어린이집,37.57950599999999,127.010216
5,11110000016,국공립,106,0.34925,0.1023333333333333,0.6375,0.1263333333333333,0.861,0.4152833333333333,한빛어린이집,서울특별시 종로구 종로65길 10,37.5748793,127.0199741
6,11110000017,국공립,52,0.24075,0.144,0.6375,0.11075,0.328,0.2922,세종마을어린이집,서울특별시 종로구 옥인길 89,37.5819498,126.9639491
7,11110000018,국공립,49,0.32925,0.1083333333333333,0.7805,0.5177499999999999,0.831,0.5133666666666666,조은어린이집,서울특별시 종로구 지봉로12가길 35,37.5756521,127.0169757
8,11110000019,국공립,29,0.393,0.0726666666666666,0.4825,0.09325,0.409,0.2900833333333333,누상어린이집,서울특별시 종로구 옥인길 23-4,37.5807841,126.9671836
9,11110000023,국공립,60,0.304,0.1443333333333333,0.843,0.29075,1.0,0.5164166666666666,무악어린이집,서울특별시 종로구 통일로18길 64,37.576049,126.9603043
10,11110000029,국공립,68,0.39675,0.079,0.5974999999999999,0.0645,0.353,0.2981499999999999,가회어린이집,서울특별시 종로구 북촌로12길 12-2 가회어린이집,37.5818386,126.985885
11,11110000030,국공립,77,0.35575,0.1626666666666666,0.6375,0.1525,0.831,0.4278833333333333,상록수어린이집,서울특별시 종로구 송월1길 73-7 상록수어린이집,37.5728671,126.964054
12,11110000033,국공립,86,0.37625,0.1426666666666666,0.669,0.18525,0.692,0.4130333333333332,혜화어린이집,서울특별시 종로구 대학로14길 34,37.5847784,127.0025382
13,11110000034,국공립,77,0.3285,0.125,0.6375,0.31125,0.523,0.38505,인왕어린이집,서울특별시 종로구 통일로18길 9 인왕산 아이파크단지내,37.5768541,126.9567604
14,11110000035,국공립,80,0.2457499999999999,0.1153333333333333,0.606,0.03725,0.251,0.2510666666666666,청운별빛어린이집,서울특별시 종로구 자하문로35길 21,37.5884211,126.966463
15,11110000038,국공립,38,0.238,0.1443333333333333,0.7,0.2124166666666666,0.455,0.34995,사직어린이집,서울특별시 종로구 필운대로1길 16-8,37.5780951,126.9686859
16,11110000039,직장,0,0.34875,0.057,0.5974999999999999,0.01125,0.575,0.3178999999999999,종로구청직장어린이집,서울특별시 종로구 종로1길 36 대림빌딩,37.5734646273137,126.979148446181
17,11110000040,국공립,154,0.274,0.1123333333333333,0.6375,0.0335,0.77,0.3654666666666667,숭인어린이집,서울특별시 종로구 지봉로 86,37.5778304,127.0156304
18,11110000041,법인·단체등,10,0.32525,0.1256666666666666,0.5660000000000001,0.125,0.508,0.3299833333333333,초동어린이집,서울특별시 종로구 돈화문로5가길 23,37.57174148,126.9912585
19,11110000044,국공립,59,0.391,0.1733333333333333,0.8745,0.5225,0.806,0.5534666666666667,명륜어린이집,서울특별시 종로구 성균관로13길 66,37.5913104,126.9951586
20,11110000048,국공립,0,0.39675,0.0786666666666666,0.669,0.0465,0.0,0.2381833333333333,창신제일어린이집,서울특별시 종로구 낙산성곽동길 69 창신동,37.5785421,127.0085919
21,11110000069,민간,-,0.40125,0.0446666666666666,0.606,0.25,0.0,0.2603833333333333,다솔 방과후교실 어린이집,서울특별시 종로구 통일로8길 16,37.5693387,126.9655448
22,11110000079,직장,0,0.5915,0.5016666666666666,0.763,0.1701590909090909,0.831,0.5714651515151515,서울청사푸른빛어린이집,서울특별시 종로구 세종대로 209 서울청사관리소,37.57499554246283,126.9751406354762
23,11110000083,직장,0,0.27525,0.1546666666666666,0.906,0.2261666666666666,0.365,0.3854166666666666,서울대학교병원어린이집,서울특별시 종로구 대학로 101 1층,37.57946548,126.9990227
24,11110000086,민간,30,0.39075,0.0556666666666666,0.6375,0.023,0.508,0.3229833333333333,안동어린이집,서울특별시 종로구 북촌로7길 3-10,37.5798063,126.9843565
25,11110000105,직장,0,0.49525,0.1836666666666666,0.6375,0.1875,0.0,0.3007833333333333,SK행복어린이집,서울특별시 종로구 종로 26 SK서린동빌딩 2층,37.56967307,126.980289
26,11110000111,직장,0,0.40425,0.0903333333333333,0.5745,0.25,0.266,0.3170166666666666,KT혜화 어린이집,서울특별시 종로구 대학로 65,37.57700048,127.0042702
27,11110000142,직장,0,0.5205,0.2466666666666667,0.857,0.3315,0.0,0.3911333333333333,무궁화어린이집,서울특별시 종로구 자하문로28길 8 외 1,37.58479164,126.9710612
28,11110000143,국공립,67,0.37575,0.121,0.606,0.1164999999999999,1.0,0.4438499999999999,대학로어린이집,서울특별시 종로구 이화장길 86-22,37.5793517,127.0054987
29,11110000147,직장,0,0.4145,0.1483333333333333,0.669,0.15725,0.453,0.3684166666666666,kids-sure어린이집,서울특별시 종로구 종로 14,37.57042100286944,126.986276493878
30,11110000148,직장,0,0.3097499999999999,0.073,0.6599999999999999,0.28225,0.0,0.2649999999999999,미래나무어린이집,서울특별시 종로구 종로33길 15,37.57181311108567,127.0010009021732
31,11110000149,직장,0,0.296,0.161,0.7315,0.07675,0.36,0.3250499999999999,교보생명다솜이어린이집,서울특별시 종로구 신문로2가 경희궁1가길 3,37.57206775576062,126.9693730130651
32,11110000150,직장,0,0.285,0.1253333333333333,0.6375,0.125,0.585,0.3515666666666666,KIM&CHANG 어린이집,서울특별시 종로구 신문로2가 경희궁길 26 썬타워빌딩 1층,37.57227407463736,126.970989872268
33,11110000151,가정,45,0.41925,0.0403333333333333,0.503,0.029,0.505,0.2993166666666667,아이소리어린이집,서울특별시 종로구 지봉로5길 7 103-101,37.57407935499962,127.013833310128
34,11110000152,직장,0,0.25825,0.143,0.4825,0.23925,0.0,0.2246,SK ecoplant 행복날개어린이집,서울특별시 종로구 율곡로2길 19 SK ecoplant 행복날개어린이집,37.57443353268173,126.9811461928026
35,11110000153,직장,0,0.347,0.073,0.6285000000000001,0.08425,0.36,0.29855,현대다솜어린이집,서울특별시 종로구 창덕궁길 19 현대다솜어린이집,37.57823397808198,126.9885660083288
36,11110000154,민간,76,0.349,0.0373333333333333,0.503,0.0,1.0,0.3778666666666667,구기어린이집,서울특별시 종로구 진흥로22길 8-1,37.60667350000001,126.9583002
37,11110000155,국공립,149,0.409,0.2466666666666666,0.763,0.2455,0.692,0.4712333333333333,종로숲어린이집,서울특별시 종로구 평창문화로 73-7 종로숲어린이집,37.6062049,126.9680376
38,11110000156,직장,0,0.3695,0.1033333333333333,0.606,0.2945,0.563,0.3872666666666666,GS건설 꿈과 희망의 어린이집,서울특별시 종로구 종로 33 그랑서울 타워2,37.57096024357674,126.9814402481586
39,11110000157,직장,0,0.31925,0.0976666666666666,0.4635,0.2049166666666666,0.491,0.3152666666666667,LG광화문어린이집,서울특별시 종로구 신문로2가 새문안로 58,37.5692752221037,126.9715791809976
40,11110000158,직장,0,0.4165,0.0903333333333333,0.6375,0.15275,0.278,0.3150166666666666,현대해상 온마음어린이집,서울특별시 종로구 신문로2가 경희궁1길 9,37.57113113364561,126.9710079624809
41,11110000159,국공립,80,0.2425,0.0556666666666666,0.606,0.04525,0.5,0.2898833333333333,창경어린이집,서울특별시 종로구 성균관로1길 6-3,37.5834401,126.9977889
42,11110000162,직장,0,0.446,0.0896666666666666,0.5974999999999999,0.13775,0.0,0.2541833333333333,아이누리 어린이집,서울특별시 종로구 사직로8길 20 파크팰리스 제1층 제101호,37.57393132279893,126.9705902961053
43,11110000165,직장,0,0.267,0.0726666666666666,0.6285000000000001,0.279,0.378,0.3250333333333334,SGI서울보증 어린이집,서울특별시 종로구 김상옥로 29 2층,37.57362864338806,127.0010301278881
44,11110000167,직장,0,0.44775,0.1436666666666667,0.7945,0.2311666666666666,0.739,0.4712166666666667,서울경찰청어린이집,서울특별시 종로구 사직로8길 31,37.5748364,126.9719665
45,11110000168,직장,0,0.225,0.097,0.5575,0.25,0.354,0.2966999999999999,한숲어린이집,서울특별시 종로구 통일로 134 디타워 돈의문 2층,37.56686634451361,126.9662012775772
46,11110000169,국공립,72,0.34925,0.0403333333333333,0.503,0.26275,0.178,0.2666666666666666,천사어린이집,서울특별시 종로구 낙산길 198 205-101,37.5803228,127.0117854
47,11110000170,직장,0,0.33875,0.1076666666666666,0.6375,0.0910833333333333,0.482,0.3314,SC으뜸별 어린이집,서울특별시 종로구 종로 47,37.5711261798,126.9824408691
48,11110000171,국공립,66,0.4875,0.1056666666666666,0.7,0.30525,1.0,0.5196833333333333,도담도담어린이집,서울특별시 종로구 숭인동길 47,37.5770463,127.0218663
49,11110000172,국공립,133,0.3339999999999999,0.1083333333333333,0.5345,0.2925,0.347,0.3232666666666666,경희궁자이어린이집,서울특별시 종로구 경교장길 35 306동 데크층,37.5686016,126.966059
50,11110000174,국공립,138,0.3334999999999999,0.0686666666666666,0.5660000000000001,0.347,0.381,0.3392333333333333,경희궁솔빛어린이집,서울특별시 종로구 송월길 99 210동 1층,37.5708297,126.9635609
51,11110000175,국공립,66,0.30575,0.1086666666666666,0.4425,0.14675,1.0,0.4007333333333333,동화속아이들어린이집,서울특별시 종로구 통일로 246-11 무악현대아파트 단지내,37.5752001,126.9604154
52,11110000176,직장,0,0.4885,0.1033333333333333,0.589,0.2261666666666666,0.278,0.3369999999999999,삼양어린이집,서울특별시 종로구 종로33길 31,37.5726123205,127.0010957695
53,11110000177,국공립,51,0.273,0.2326666666666666,0.7315,0.1773571428571428,1.0,0.4829047619047619,선재어린이집,서울특별시 종로구 우정국로 51-4,37.573451,126.9822467
54,11110000178,직장,0,0.2255,0.143,0.5345,0.30325,0.35,0.3112499999999999,라이나생명 키즈나루 어린이집,서울특별시 종로구 삼봉로 48 라이나타워 2층,37.57209526383034,126.9800091369
55,11110000179,직장,0,0.27425,0.0796666666666666,0.5660000000000001,0.3075,0.861,0.4176833333333333,서울지방국세청 우리누리어린이집,서울특별시 종로구 종로5길 86,37.57413147177976,126.9797708691958
56,11110000180,직장,0,0.23925,0.0806666666666666,0.5575,0.1410833333333333,0.362,0.2761,로카키즈어린이집,서울특별시 종로구 새문안로2길 10 1층,37.56870363599733,126.9719789709139
57,11110000181,직장,0,0.3335,0.144,0.5974999999999999,0.251,1.0,0.4652,청정원 종로 어린이집,서울특별시 종로구 창경궁로 120 종로플레이스 2층,37.57296189775182,126.9981888022783
58,11110000183,직장,0,0.2002499999999999,0.1076666666666666,0.5974999999999999,0.26825,0.447,0.3241333333333333,감사원어린이집,서울특별시 종로구 북촌로 127,37.587039,126.9833954
59,11110000184,국공립,49,0.18775,0.1336666666666666,0.5974999999999999,0.21875,0.523,0.3321333333333333,연동어린이집,서울특별시 종로구 대학로3길 9 연지동,37.575045,126.9995419
60,11110000186,직장,0,0.25825,0.1413333333333333,0.5974999999999999,0.291,0.337,0.3250166666666666,강북삼성병원 효석어린이집,서울특별시 종로구 경교장길 8 1층,37.56647,126.977963
61,11140000005,국공립,47,0.4135,0.2243333333333333,0.7,0.18925,0.0,0.3054166666666666,다산어린이집,서울특별시 중구 동호로15길 50,37.5542597,127.0082859
62,11140000006,국공립,15,0.3025,0.1243333333333333,0.6599999999999999,0.29475,0.855,0.4473166666666667,단우물 어린이집,서울특별시 중구 다산로48길 33 단우물어린이집,37.5673965,127.0181323
63,11140000007,국공립,33,0.2595,0.142,0.5660000000000001,0.08725,0.942,0.39935,중구청직장어린이집,서울특별시 중구 마른내로12길 17-19,37.5638189,127.0012
64,11140000008,국공립,29,0.4207499999999999,0.107,0.669,0.1954166666666666,0.722,0.4228333333333333,충무어린이집,서울특별시 중구 동호로27길 21,37.5602691,127.0017535
65,11140000009,법인·단체등,29,0.505,0.1076666666666666,0.503,0.2044166666666666,0.0,0.2640166666666667,신당중앙어린이집,서울특별시 중구 다산로 165,37.55831345,127.0121588
66,11140000010,법인·단체등,45,0.423,0.0636666666666666,0.4635,0.02675,0.942,0.3837833333333333,약수교회어린이집,서울특별시 중구 다산로8길 32,37.55235768,127.011203
67,11140000011,국공립,135,0.34025,0.1183333333333333,0.669,0.287,0.206,0.3241166666666666,중림어린이집,서울특별시 중구 만리재로35길 12,37.555677,126.9677178
68,11140000012,국공립,21,0.2895,0.142,0.5974999999999999,0.295,0.0,0.2648,필동어린이집,서울특별시 중구 퇴계로36가길 60,37.5576993,126.9954938
69,11140000013,국공립,10,0.462,0.16,0.7,0.2965,0.722,0.4681,회현어린이집,서울특별시 중구 퇴계로12가길 23,37.5560108,126.9809197
70,11140000014,법인·단체등,80,0.39175,0.1013333333333333,0.6375,0.28325,0.0,0.2827666666666666,가명어린이집,서울특별시 중구 청파로 447-1,37.5589741,126.9670146
71,11140000015,국공립,36,0.38125,0.1583333333333333,0.6285000000000001,0.213,0.0,0.2762166666666666,신당동어린이집,서울특별시 중구 청구로8길 41,37.5621914,127.0141941
72,11140000016,국공립,31,0.33025,0.1743333333333333,0.763,0.1605,0.0,0.2856166666666667,청구어린이집,서울특별시 중구 다산로24길 81,37.5571941,127.0167491
73,11140000017,국공립,46,0.4247499999999999,0.148,0.7315,0.25,0.0,0.31085,황학어린이집,서울특별시 중구 난계로15길 23,37.5687536,127.0223291
74,11140000018,법인·단체등,42,0.19575,0.108,0.6599999999999999,0.30525,0.0,0.2537999999999999,영락교회어린이집,서울특별시 중구 수표로 33,37.5632088,126.9891675
75,11140000019,국공립,44,0.3675,0.177,0.7,0.2275,0.681,0.4306,약수어린이집,서울특별시 중구 다산로6길 15,37.5523312,127.009243
76,11140000020,국공립,230,0.4215,0.182,0.505,0.35875,0.0,0.29345,만리어린이집,서울특별시 중구 만리동2가 만리재로 175,37.5542175,126.9634093
77,11140000021,국공립,35,0.2965,0.2656666666666666,0.669,0.175,0.0,0.2812333333333333,신당5동어린이집,서울특별시 중구 퇴계로88가길 8-10,37.56302520000001,127.0208438
78,11140000023,국공립,165,0.398,0.1836666666666666,0.843,0.32775,0.942,0.5388833333333333,남산숲어린이집,서울특별시 중구 동호로5길 193 남산숲어린이집,37.5465129,127.0089191
79,11140000025,국공립,66,0.45375,0.2406666666666667,0.6915,0.2604166666666666,0.583,0.4458666666666666,동화나라어린이집,서울특별시 중구 다산로38길 80,37.5615451,127.0192711
80,11140000028,국공립,170,0.2205,0.0403333333333333,0.503,0.01925,0.0,0.1566166666666666,다솜어린이집,서울특별시 중구 동호로10길 30 103동 101호,37.554768,127.0147101
81,11140000034,직장,0,0.27675,0.2729999999999999,0.7,0.308,0.497,0.41095,서소문삼성어린이집,"서울특별시 중구 을지로1가 을지로 19 2,3,5층 서소문삼성어린이집",37.566295092422,126.9799342839232
82,11140000035,민간,39,0.28325,0.0583333333333333,0.7315,0.03475,0.0,0.2215666666666667,신당삼성어린이집,서울특별시 중구 동호로15길 21-36,37.5557379,127.0092759
83,11140000036,민간,43,0.30225,0.1453333333333333,0.7175,0.61625,0.942,0.5446666666666667,한솔어린이집,서울특별시 중구 다산로 32 남산타운 단지내 한솔어린이집,37.55135629999999,127.0112108
84,11140000043,국공립,178,0.4325,0.0513333333333333,0.5345,0.0,0.544,0.3124666666666666,아기사랑어린이집,서울특별시 중구 다산로32길 25,37.560876,127.0158466
85,11140000048,직장,1,0.5345,0.3153333333333333,0.8255,0.33225,0.721,0.5457166666666666,서울시청직장어린이집,서울특별시 중구 서소문로11길 24 5-1번지 서울시청직장어린이집,37.56450641,126.9760072
86,11140000053,법인·단체등,10,0.3485,0.1076666666666666,0.5745,0.013,0.0,0.2087333333333333,경동어린이집,서울특별시 중구 장충단로 204,37.56319426,127.0073109
87,11140000056,법인·단체등,139,0.28875,0.1533333333333333,0.411,0.0,0.942,0.3590166666666666,신일교회어린이집,서울특별시 중구 다산로 128-9,37.55500747,127.0115053
88,11140000057,직장,0,0.5145,0.2736666666666666,0.669,0.29175,0.0,0.3497833333333333,SKT행복날개어린이집,서울특별시 중구 을지로2가 을지로 65 SK-T타워 3층,37.56647,126.9851118
89,11140000060,가정,50,0.1689999999999999,0.0403333333333333,0.503,0.25,0.942,0.3808666666666666,엔젤어린이집,서울특별시 중구 중림로 10 106동 103호,37.5581639,126.9652466
90,11140000065,국공립,255,0.24525,0.0596666666666666,0.392,0.1815,0.942,0.3640833333333333,롯데캐슬어린이집,서울특별시 중구 청계천로 400 롯데캐슬베네치아아파트 103동7층관리동,37.5712191,127.0213001
91,11140000066,직장,0,0.381,0.0633333333333333,0.5974999999999999,0.0,0.011,0.2105666666666666,우리누리 어린이집,서울특별시 중구 삼일대로 340 나라키움빌딩 2층,37.5652146,126.9879156
92,11140000079,국공립,165,0.4215,0.057,0.6375,0.29025,0.881,0.45745,남산타운어린이집,서울특별시 중구 다산로 32,37.5613668,127.0158817
93,11140000080,직장,0,0.445,0.3086666666666667,0.7,0.21325,0.219,0.3771833333333333,한국은행 어린이집,서울특별시 중구 남대문로 39 한국은행 통합별관 5층,37.5624122463116,126.9811713096742
94,11140000084,가정,25,0.40425,0.0493333333333333,0.503,0.125,0.0,0.2163166666666666,햇살어린이집,서울특별시 중구 동호로14길 11-8 B동 102호,37.55653529,127.010497
95,11140000085,직장,0,0.403,0.172,0.5660000000000001,0.308,0.263,0.3424,CJ키즈빌 어린이집,서울특별시 중구 동호로 330,37.56396399,127.0032756
96,11140000086,민간,114,0.3915,0.1376666666666667,0.669,0.2074166666666666,0.0,0.2811166666666667,리틀포도나무어린이집,서울특별시 중구 퇴계로90길 74 래미안하이베르아파트 관리동1층,37.5614229,127.0224603
97,11140000087,직장,0,0.2675,0.2656666666666666,0.5660000000000001,0.16325,0.806,0.4136833333333333,농협중앙회어린이집,서울특별시 중구 새문안로 16,37.5664636169861,126.967736925035
98,11140000091,국공립,111,0.46225,0.0626666666666666,0.5660000000000001,0.043,0.184,0.2635833333333333,동화어린이집,서울특별시 중구 청구로 64 청구e편한세상아파트 106동 1층,37.560287,127.0165775
99,11140000093,가정,155,0.3075,0.0576666666666666,0.5745,0.027,0.942,0.3817333333333333,해피맘어린이집,서울특별시 중구 청계천로 400 롯데캐슬베네치아 105동 704호,37.57081313329105,127.0214621617796
100,11140000094,가정,72,0.3075,0.0753333333333333,0.503,0.1666666666666666,0.0,0.2105,무지개어린이집,서울특별시 중구 청구로1길 23 113동 103호,37.55856376108576,127.0184302760946
101,11140000097,가정,216,0.2665,0.0403333333333333,0.503,0.0,0.0,0.1619666666666666,키즈숲 어린이집,서울특별시 중구 다산로 32 15동 101호,37.54712592365811,127.005581784279
102,11140000098,직장,0,0.26875,0.1383333333333333,0.669,0.22975,0.28,0.3171666666666667,예금보험공사어린이집,서울특별시 중구 청계천로 30 2층,37.56853889646241,126.9807485681296
103,11140000099,직장,0,0.293,0.0393333333333333,0.5974999999999999,0.05925,0.017,0.2012166666666666,SK브로드밴드 행복한 어린이집,서울특별시 중구 퇴계로 24 남산소월타워 4층,37.55661899726137,126.9759616023854
104,11140000100,직장,2,0.359,0.1083333333333333,0.514,0.17325,0.467,0.3243166666666667,을지로 하나금융그룹 직장어린이집,서울특별시 중구 을지로2가 을지로 55 하나은행 2층,37.56640879202888,126.9840266356666
105,11140000101,직장,0,0.32,0.1553333333333333,0.495,0.0,0.219,0.2378666666666666,한화태평로어린이집,서울특별시 중구 태평로2가 세종대로 92 4층,37.56423453944913,126.9775709334532
106,11140000104,직장,0,0.348,0.0553333333333333,0.495,0.0,0.393,0.2582666666666666,GKL행복어린이집,서울특별시 중구 남대문로5가 한강대로 416 서울스퀘어 5층,37.5555048939659,126.9737528146489
107,11140000105,직장,0,0.4225,0.1083333333333333,0.4635,0.26025,0.59,0.3689166666666666,롯데mom편한어린이집,"서울특별시 중구 회현동1가 소공로 35 남산롯데캐슬아이리스 210호, 211호",37.55822380859089,126.9817467235163
108,11140000106,직장,0,0.40975,0.1139999999999999,0.606,0.21325,0.396,0.3478,우리은행어린이집,서울특별시 중구 회현동1가 소공로 51,37.55943835335702,126.9817509544113
109,11140000107,국공립,31,0.293,0.0726666666666666,0.5345,0.27775,0.0,0.2355833333333333,미담어린이집,서울특별시 중구 퇴계로 447 A동 204호,37.5661712,127.0219095
110,11140000108,직장,0,0.29775,0.1196666666666666,0.669,0.0135,0.476,0.3151833333333333,IBK 참! 좋은 어린이집,서울특별시 중구 을지로2가 을지로 82,37.5657063891,126.9870828853
111,11140000109,직장,0,0.24025,0.09,0.495,0.00925,0.316,0.2301,LG서울역어린이집,서울특별시 중구 남대문로5가 후암로 98 2층,37.55395945981493,126.9747967942587
112,11140000110,국공립,168,0.3309999999999999,0.0603333333333333,0.5660000000000001,0.296,0.0,0.2506666666666667,늘푸른어린이집,서울특별시 중구 만리동2가 만리재로21길 9,37.5527775,126.9630658
113,11140000111,직장,0,0.3505,0.1756666666666666,0.411,0.259,0.514,0.3420333333333333,신한꿈나무어린이집,서울특별시 중구 을지로2가 삼일대로 358 신한L타워 3층,37.5664885611,126.9881059884
114,11140000112,직장,0,0.31525,0.2313333333333333,0.514,0.1774166666666666,0.568,0.3612,명동하나금융그룹직장어린이집,서울특별시 중구 을지로2가 을지로 66 하나금융그룹 명동사옥 2층,37.56555479225988,126.9851326711009
115,11140000113,직장,0,0.27725,0.0856666666666666,0.7315,0.2804999999999999,0.541,0.3831833333333333,교원&하나투어 공동직장어린이집,서울특별시 중구 을지로2가 을지로 55 교원명동빌딩 3층,37.5658904,126.9850802
116,11140000114,직장,0,0.3585,0.0966666666666666,0.5974999999999999,0.25,0.246,0.3097333333333333,푸르지오비씨 어린이집,서울특별시 중구 을지로4가 을지로 170,37.56632830333276,126.9973768259543
117,11140000115,국공립,70,0.399,0.055,0.514,0.28,0.0,0.2496,신당하나어린이집,서울특별시 중구 왕십리로 407 신당파인힐하나유보라 103동 1층,37.5642528,127.0249164
118,11140000116,가정,108,0.2315,0.0516666666666666,0.5745,0.0,0.0,0.1715333333333333,아이다움어린이집,서울특별시 중구 난계로 130 102동 102호,37.56350229819328,127.0244777882644
119,11140000118,직장,0,0.2575,0.15,0.495,0.327,0.477,0.3413,농협중앙회 별관 어린이집,서울특별시 중구 새문안로 16 농협중앙회 별관 2층,37.56631941482,126.9677210977601
120,11140000123,직장,0,0.358,0.073,0.589,0.31025,0.941,0.4542499999999999,현대캐피탈 도담어린이집,서울특별시 중구 세종대로 14 그랜드센트럴 2층 현대캐피탈 도담어린이집,37.55771431591427,126.974557858396
121,11140000125,국공립,43,0.19275,0.1253333333333333,0.6285000000000001,0.1325,0.0,0.2158166666666666,세운어린이집,서울특별시 중구 을지로15길 32 힐스테이트 세운센트럴 2단지,37.5680645,126.9943906
122,11140000126,직장,0,0.29325,0.0336666666666666,0.669,0.0245,0.0,0.2040833333333333,이마트 어린이집,서울특별시 중구 세종대로7길 37 1층,37.56647,126.977963
123,11140000127,국공립,170,0.23925,0.0403333333333333,0.503,0.04125,0.0,0.1647666666666666,새봄어린이집,서울특별시 중구 청계천로 400 101동 709호,37.5709778,127.021434
124,11140000129,직장,0,0.2624999999999999,0.0556666666666666,0.495,0.011,0.383,0.2414333333333333,메리츠 어린이집,서울특별시 중구 서소문로 95 정안빌딩 1층,37.56279979789758,126.9717208579592
125,11170000005,국공립,77,0.333,0.131,0.7,0.2925,0.47,0.3853,서계어린이집,서울특별시 용산구 청파로93길 25 서계어린이집,37.554147,126.967776
126,11170000007,국공립,8,0.28375,0.0793333333333333,0.669,0.04175,0.711,0.3569666666666666,소월어린이집,서울특별시 용산구 신흥로18길 3-5,37.5461162,126.9858368
127,11170000008,법인·단체등,27,0.31775,0.069,0.503,0.03075,0.147,0.2135,용산교회어린이집,서울특별시 용산구 원효로1가 백범로77길 36,37.53982444,126.9655838
128,11170000009,국공립,48,0.2845,0.1323333333333333,0.4195,0.292,0.513,0.3282666666666666,후암어린이집,서울특별시 용산구 두텁바위로1길 86,37.54768139999999,126.9758514
129,11170000010,국공립,56,0.129,0.0763333333333333,0.5745,0.26325,0.206,0.2498166666666666,새싹어린이집,서울특별시 용산구 원효로67길 13,37.53757110000001,126.9638878
130,11170000011,국공립,16,0.27475,0.165,0.6375,0.30125,0.551,0.3859,청파어린이집,서울특별시 용산구 청파로49길 19,37.5452873,126.9690172
131,11170000012,사회복지법인,5,0.2624999999999999,0.042,0.7315,0.0,0.529,0.313,절제어린이집,서울특별시 용산구 후암로57길 57,37.55092073,126.9741571
132,11170000014,국공립,60,0.2485,0.154,0.6375,0.1876666666666666,0.702,0.3859333333333333,원효어린이집,서울특별시 용산구 원효로41가길 14-19,37.5348245,126.9567616
133,11170000019,국공립,25,0.32575,0.0956666666666666,0.4195,0.27875,0.312,0.2863333333333333,이태원어린이집,서울특별시 용산구 녹사평대로40나길 38-3,37.5363167,126.988913
134,11170000020,국공립,86,0.32375,0.153,0.6375,0.32425,0.372,0.3621,이촌어린이집,서울특별시 용산구 이촌로14길 11-22,37.5269293,126.9544651
135,11170000021,국공립,435,0.31875,0.1626666666666666,0.7805,0.621,0.454,0.4673833333333334,용산어린이집,서울특별시 용산구 한강로2가 한강대로38길 28 용산어린이집,37.5290421,126.9703037
136,11170000022,국공립,57,0.3125,0.1313333333333333,0.669,0.027,0.308,0.2895666666666666,도원어린이집,서울특별시 용산구 효창원로37마길 8 도원어린이집,37.5382046,126.9585556
137,11170000023,국공립,11,0.4155,0.1316666666666666,0.7,0.16825,0.655,0.4140833333333333,해방어린이집,서울특별시 용산구 소월로20길 43 해방어린이집,37.5443804,126.9852002
138,11170000026,국공립,18,0.29875,0.0946666666666666,0.606,0.125,0.279,0.2806833333333333,솔어린이집,서울특별시 용산구 장문로 95,37.5262639,127.0001065
139,11170000027,국공립,54,0.42175,0.167,0.843,0.411,0.684,0.5053500000000001,동빙고어린이집,서울특별시 용산구 녹사평대로14길 7,37.523575,126.9940178
140,11170000036,국공립,35,0.37575,0.1433333333333333,0.606,0.30675,0.642,0.4147666666666667,백송어린이집,서울특별시 용산구 효창원로76길 25-6,37.5435065,126.9633178
141,11170000038,국공립,93,0.42775,0.132,0.606,0.2755,0.719,0.43205,한남어린이집,서울특별시 용산구 대사관로5길 1,37.5345698,127.0004869
142,11170000049,가정,20,0.3465,0.163,0.392,0.03125,0.36,0.2585499999999999,청화어린이집,서울특별시 용산구 보광로 14 A동 108호,37.52574417,127.0017389
143,11170000051,민간,301,0.247,0.0913333333333333,0.7315,0.11625,1.0,0.4372166666666667,이태원삼성어린이집,서울특별시 용산구 이태원로27길 34-30,37.5352923,126.9954067
144,11170000054,가정,321,0.34775,0.023,0.348,0.0,0.333,0.2103499999999999,꿈동이어린이집,서울특별시 용산구 이촌로87길 21 101동 101호,37.52000465,126.9786745
145,11170000059,민간,77,0.363,0.1486666666666666,0.749,0.60025,0.659,0.5039833333333334,상록어린이집,서울특별시 용산구 백범로45길 4,37.5409681,126.9583172
146,11170000060,민간,407,0.275,0.0676666666666666,0.5745,0.1535,1.0,0.4141333333333333,꿈밭어린이집,서울특별시 용산구 이촌로81길 34 꿈밭어린이집,37.5200745,126.9779378
147,11170000063,민간,36,0.32375,0.113,0.812,0.5,0.619,0.47355,효창어린이집,서울특별시 용산구 효창원로69길 14-3,37.5421853,126.961383
